Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Ononis spinosa,11.9917,8,9.56666,22.85,2.15,756.5,144.5,False,76,,5567,
Onopordum acanthium,11.9917,8,9.63611,23.975,1.85833,681.25,130.0,False,72,,9374,
Onosma echioides,11.9917,11,11.9375,26.05,5.1,752.0,130.5,False,23,,307,
Onosma nana,11.9917,6,6.29028,22.9,-0.512498,581.5,88.25,False,5,,6,
Ophiopogon japonicus,11.9917,9,13.8639,28.2,5.11667,1225.5,156.5,False,163,,2396,
Ophiopogon planiscapus,11.9917,11,11.9569,26.625,3.70417,1140.25,153.5,False,42,,698,
Oplopanax horridus,11.9917,3,7.60417,22.3,1.25,1170.5,152.0,False,41,,8148,
Opuntia aurea,11.9917,11,11.5674,31.25,1.57083,550.0,100.5,False,17,,512,
Opuntia basilaris,11.9917,9,16.1854,32.875,6.29583,429.25,68.25,False,64,,9797,
Opuntia fragilis,11.9917,6,8.17222,26.15,-1.33333,579.5,93.5,False,54,,4505,
Opuntia galapageia,11.9917,9,19.8844,28.3667,15.3917,441.833,63.3333,True,,,1466,32
Opuntia humifusa,11.9917,11,11.5139,28.8,1.56667,975.0,181.5,False,123,,6271,
Opuntia phaeacantha,11.9917,11,13.5014,29.525,4.41667,541.0,79.0,False,78,,5077,
Opuntia polyacantha,11.9917,11,9.14029,27.8,0.216665,551.0,88.0,False,62,,9647,
Oreoselinum nigrum,11.9917,9,9.53057,25.3,2.66667,715.5,147.0,False,3,,4192,
Origanum amanum,11.9917,11,12.5201,26.125,4.55,952.25,86.25,False,13,,6,
Origanum laevigatum,11.9917,11,11.8792,27.0,3.49167,860.0,140.0,False,31,,13,
Origanum scabrum,11.9917,11,10.6792,25.05,2.8,771.0,86.5,False,9,,22,
Origanum sipyleum,11.9917,11,13.4292,27.275,5.15417,720.5,75.0,False,13,,21,
Origanum vulgare,11.9917,9,9.13196,24.15,2.19167,763.0,136.5,False,203,,7093,
Orixa japonica,11.9917,11,13.3003,28.581,3.71575,1323.12,161.25,True,,,308,661
Ornithogalum montanum,11.9917,9,14.3292,25.975,6.71667,640.75,67.0,False,27,,425,
Ornithogalum pyrenaicum,11.9917,11,10.7431,24.1,3.375,773.0,150.5,False,59,,5569,
Ornithogalum umbellatum,11.9917,11,10.1944,26.0,2.41667,879.5,163.0,False,106,,4974,
Ornithogalum viridiflorum,11.9917,11,11.7361,25.625,4.61667,776.5,92.25,False,14,,15,
Orostachys spinosa,11.9917,9,3.28333,24.15,-7.125,564.0,79.0,False,41,,2987,
Orthocarpus cuspidatus,11.9917,9,7.76667,25.875,0.816668,931.75,126.25,False,4,,799,
Orthrosanthus chimboracensis,11.9917,11,10.7292,20.7,7.09583,933.75,127.5,False,13,,810,
Oryzopsis asperifolia,11.9917,9,6.91528,26.7,-2.34167,860.0,148.0,False,3,,2118,
Osmanthus decorus,11.9917,8,10.2562,23.875,2.90833,918.5,184.0,False,59,,7,
Osmanthus delavayi,11.9917,11,12.6174,23.775,6.02917,834.25,94.25,False,68,,41,
Osmanthus heterophyllus,11.9917,9,13.3781,27.115,6.10933,1238.25,172.0,True,,,594,506
Osmanthus serrulatus,11.9917,8,13.6979,25.9667,5.26667,1049.0,82.8333,True,,,13,13
Osmanthus suavis,11.9917,9,11.7427,16.6667,5.58332,633.0,70.0,True,,,1,7
Osmanthus yunnanensis,11.9917,11,13.3054,24.253,6.97567,868.5,67.875,True,,,25,462
Osmunda regalis,11.9917,11,10.8375,24.05,4.26666,881.0,158.0,False,193,,5722,
Osmundastrum cinnamomeum,11.9917,11,10.4167,28.65,-0.470833,1150.75,242.75,False,31,,9795,
Osteomeles schweriniae,11.9917,11,14.3764,26.15,5.30833,775.75,90.5,False,10,,18,
Ostrya carpinifolia,11.9917,11,11.5181,24.6231,4.47354,920.0,148.25,True,,,2627,2993
Ostrya japonica,11.9917,11,11.6442,27.1115,1.83525,1089.5,121.5,True,,,187,271
Ostrya virginiana,11.9917,11,10.25,27.7955,-1.26,1001.62,178.25,True,,,5467,2236
Oxalis adenophylla,11.9917,6,6.85278,21.425,1.10834,794.25,113.5,False,47,,152,
Oxalis depressa,11.9917,9,14.6799,26.175,7.50833,602.75,90.5,False,19,,545,
Oxalis oregana,11.9917,11,11.9764,23.45,6.68333,952.0,63.0,False,23,,7301,
Oxalis tuberosa,11.9917,11,10.741,21.55,6.54583,770.25,90.0,False,36,,343,
Oxydendrum arboreum,11.9917,11,13.1757,30.459,3.52092,1163.25,238.625,True,,,1113,248
Ozothamnus coralloides,11.9917,5,8.24932,21.225,2.94167,1247.75,225.75,False,10,,98,
Ozothamnus ericifolius,11.9917,5,7.80903,19.075,3.4625,1013.5,174.75,False,3,,151,
Ozothamnus leptophyllus,11.9917,11,9.89722,21.525,5.14167,1145.0,221.0,False,22,,4843,
Pachyphragma macrophyllum,11.9917,6,9.24792,24.1,1.0875,740.75,119.25,False,34,,212,
Pachysandra terminalis,11.9917,9,9.7486,25.9,1.23333,910.5,166.5,False,187,,9426,
Pachystegia rufa,11.9917,11,12.209,22.5,7.775,876.75,172.75,False,7,,30,
Paederota bonarota,11.9917,6,4.79167,19.3,-1.60417,915.0,147.0,False,28,,295,
Paederota lutea,11.9917,3,5.64028,20.475,-1.37083,1300.5,222.0,False,24,,172,
Paeonia anomala,11.9917,5,2.76389,23.4,-7.8,586.5,86.0,False,81,,2569,
Paeonia cambessedesii,11.9917,8,13.8972,25.5,6.99166,694.5,100.0,False,48,,92,
Paeonia daurica,11.9917,5,9.43056,24.125,0.4375,663.0,135.75,False,44,,875,
Paeonia delavayi,11.9917,11,10.0778,22.775,3.87083,775.25,100.5,False,111,,126,
Paeonia jishanensis,11.9917,11,10.2431,25.775,0.366666,580.75,60.5,False,3,,11,
Paeonia ludlowii,11.9917,6,9.20693,22.55,0.775,753.5,98.0,False,40,,8,
Paeonia mascula,11.9917,11,10.9514,24.7,3.51667,728.0,111.0,False,73,,1215,
Paeonia mlokosewitschii,11.9917,6,9.57014,23.7,0.758335,698.5,115.0,False,85,,18,
Paeonia obovata,11.9917,8,7.49722,24.85,-2.66667,833.25,104.0,False,95,,1262,
Paeonia peregrina,11.9917,11,10.5806,25.375,1.8625,662.5,124.5,False,93,,224,
Paeonia rockii,11.9917,11,10.1889,25.825,1.12083,764.75,90.75,False,47,,23,
Paeonia tenuifolia,11.9917,6,8.22639,25.5,-1.85,637.5,120.5,False,115,,1566,
Panicum virgatum,11.9917,11,12.407,30.475,1.79583,908.0,162.0,False,105,,7668,
Papaver orientale,11.9917,6,9.19444,23.3,1.19583,749.5,140.5,False,106,,3090,
Papaver setigerum,11.9917,8,15.7938,30.3,9.00834,660.25,84.25,False,2,,1915,
Papaver somniferum,11.9917,9,10.3139,24.25,3.88333,748.0,132.0,False,94,,8757,
Paradisea lusitanica,11.9917,11,11.0063,24.15,4.5875,1047.75,128.25,False,18,,197,
Paragymnopteris marantae,11.9917,11,12.8875,26.2,6.21667,749.0,98.0,False,1,,1944,
Paraquilegia anemonoides,11.9917,6,2.93472,19.75,-4.86667,636.0,81.5,False,7,,178,
Paris forrestii,11.9917,11,12.3194,23.225,7.47917,1109.5,101.0,False,2,,95,
Paris mairei,11.9917,11,12.8972,23.35,6.84167,949.5,51.5,False,3,,62,
Paris polyphylla,11.9917,9,14.95,24.5,8.025,1761.0,193.5,False,29,,1054,
Paris quadrifolia,11.9917,6,7.17778,22.45,-0.0583334,774.5,144.0,False,89,,8453,
Parnassia fimbriata,11.9917,2,2.84375,20.075,-5.62917,741.75,130.0,False,3,,2527,
Parnassia palustris,11.9917,6,5.37569,20.925,-1.34583,878.75,154.25,False,71,,6527,
Parrotia persica,11.9917,11,12.459,26.8125,3.872,921.75,142.375,True,,,92,10
Parrotia subaequalis,11.9917,9,14.6057,30.35,4.03333,1038.83,137.333,True,,,10,3
Parrotiopsis jacquemontiana,11.9917,11,10.8403,23.325,2.80834,905.25,138.25,True,97,,9,
Parthenocissus henryana,11.9917,11,13.3264,26.925,4.49167,907.0,124.0,False,82,,133,
Parthenocissus quinquefolia,11.9917,11,13.5264,29.25,3.48333,979.0,176.5,False,185,,9828,
Parthenocissus semicordata,11.9917,9,15.2028,26.9,6.27083,1148.25,117.0,False,11,,423,
Parthenocissus tricuspidata,11.9917,11,10.8208,27.525,2.0875,998.5,149.5,False,110,,7300,
Paulownia fargesii,11.9917,8,14.6428,27.416,6.0725,1080.0,91.25,True,,,47,78
Paulownia kawakamii,11.9917,9,16.6018,28.7595,8.84576,1606.38,161.5,True,,,194,21
Paulownia tomentosa,11.9917,11,12.9132,27.255,3.5,829.75,117.125,True,,,10284,32
Paxistima canbyi,11.9917,11,10.4819,27.25,0.0374998,924.0,189.75,False,64,,55,
Paxistima myrsinites,11.9917,6,7.29861,23.9,-0.925,827.5,108.5,False,10,,6575,
Pedicularis groenlandica,11.9917,9,4.21667,24.05,-3.325,730.0,119.5,False,10,,5974,
Pediocactus simpsonii,11.9917,9,7.37362,27.7,-0.416665,625.5,105.0,False,16,,2647,
Pelargonium alchemilloides,11.9917,9,14.8181,25.05,8.65833,680.5,102.5,False,57,,1125,
Pelargonium endlicherianum,11.9917,11,9.93403,25.375,1.50417,714.25,91.25,False,51,,16,
Pelecyphora vivipara,11.9917,11,9.95556,28.1,0.775002,548.0,81.0,False,30,,5733,
Pellaea atropurpurea,11.9917,11,12.0111,29.1,2.65,982.5,182.5,False,40,,5255,
Peltoboykinia tellimoides,11.9917,8,10.1326,24.825,1.02917,1173.5,153.25,False,31,,18,
Peltoboykinia watanabei,11.9917,11,11.1861,24.65,1.78333,1656.0,192.5,False,34,,12,
Penstemon barbatus,11.9917,11,9.8736,25.95,1.76667,612.5,89.25,False,69,,3958,
Penstemon barrettiae,11.9917,6,10.7181,26.85,1.9,623.5,67.5,False,19,,64,
Penstemon campanulatus,11.9917,11,12.6486,24.2,7.31667,860.0,94.0,False,32,,1020,
Penstemon clutei,11.9917,9,9.48472,30.525,-0.254167,476.25,61.25,False,6,,54,
Penstemon davidsonii,11.9917,6,5.20347,21.15,-0.670834,1153.25,145.5,False,27,,2370,
Penstemon deustus,11.9917,9,8.99721,28.375,1.18334,641.0,65.5,False,11,,1813,
Penstemon digitalis,11.9917,11,10.0028,28.0,-0.720834,948.5,178.5,False,113,,9137,
Penstemon euglaucus,11.9917,6,6.18472,22.25,0.433335,1215.0,130.0,False,22,,212,
Penstemon fruticosus,11.9917,3,6.87083,23.9,-1.10833,649.5,116.0,False,38,,3049,
Penstemon heterophyllus,11.9917,9,13.6618,27.45,6.76666,668.75,64.25,False,34,,2178,
Penstemon newberryi,11.9917,9,6.95487,24.175,0.416665,849.25,98.75,False,27,,3919,
Penstemon ovatus,11.9917,8,9.54722,23.925,2.47083,1073.0,132.75,False,36,,101,
Penstemon pinifolius,11.9917,8,9.49721,25.35,2.04583,640.25,94.5,False,70,,129,
Penstemon procerus,11.9917,6,4.91528,22.35,-2.64167,644.25,114.0,False,46,,3536,
Penstemon pruinosus,11.9917,6,7.99445,27.6,-1.64167,594.0,115.0,False,10,,330,
Penstemon rupicola,11.9917,6,7.0125,22.85,0.683335,1323.25,141.0,False,35,,589,
Penstemon serrulatus,11.9917,6,7.54583,22.6,0.883335,1313.0,155.5,False,44,,1148,
Pentagramma triangularis,11.9917,8,14.1597,27.05,9.50833,729.75,10.5,False,6,,9376,
Pentanema ensifolium,11.9917,5,8.72639,23.675,0.429166,649.0,120.25,False,4,,1848,
Pentanema orientale,11.9917,5,5.52917,20.825,-1.0625,899.0,172.0,False,2,,380,
Perkinsiodendron macgregorii,11.9917,5,15.8153,29.35,5.2625,1238.5,176.75,False,2,,60,
Persea borbonia,11.9917,9,19.1016,32.4658,11.1727,1232.75,209.5,True,,,376,160
Persea humilis,11.9917,9,19.7588,32.5333,11.0361,1195.83,182.833,True,,,67,34
Persea palustris,11.9917,9,18.0275,32.2027,9.18999,1272.0,238.0,True,,,427,126
Persicaria nepalensis,11.9917,11,11.0986,24.15,3.55834,1379.0,119.5,False,6,,2761,
Persicaria tinctoria,11.9917,11,13.3111,27.375,3.27917,1045.75,119.75,False,16,,101,
Persicaria virginiana,11.9917,11,11.107,26.35,0.791665,964.5,198.5,False,30,,9770,
Petasites albus,11.9917,3,7.70556,22.15,0.137499,922.75,173.5,False,41,,9062,
Petasites frigidus,11.9917,9,6.63681,23.775,-1.63333,919.0,124.0,False,7,,9809,
Petasites hybridus,11.9917,5,8.90555,22.35,1.2,772.0,151.0,False,66,,5976,
Petasites japonicus,11.9917,8,9.70278,24.575,1.62917,870.25,150.0,False,54,,7625,
Petrophytum caespitosum,11.9917,8,8.71528,26.55,0.191667,555.0,97.0,False,37,,2213,
Petrophytum cinerascens,11.9917,3,8.87639,25.75,-0.337498,523.5,84.25,False,19,,8,
Petrorhagia saxifraga,11.9917,11,10.0417,24.775,2.00416,805.0,149.75,False,89,,6616,
Petunia exserta,11.9917,6,15.9125,28.45,7.90833,1262.0,275.5,False,13,,60,
Peucedanum verticillare,11.9917,6,8.59861,23.1,0.583333,977.0,162.5,False,31,,84,
Phacelia argentea,11.9917,11,12.6083,23.5,8.95,1370.0,46.0,False,5,,110,
Phacelia bolanderi,11.9917,11,12.5611,24.65,8.15,1254.0,33.5,False,11,,266,
Phacelia hastata,11.9917,9,7.75,28.65,-0.633332,708.25,129.25,False,4,,4897,
Phacelia sericea,11.9917,6,9.61041,23.35,0.591667,754.5,143.0,False,21,,,
Phalocallis coelestis,11.9917,9,15.8333,29.375,9.72917,1340.25,262.0,False,8,,60,
Phedimus florifer,11.9917,2,8.52222,23.9,-0.2,657.0,108.5,False,1,,102,
Phedimus kamtschaticus,11.9917,9,8.05209,23.225,-0.483333,771.75,122.5,False,24,,971,
Phedimus obtusifolius,11.9917,8,9.66459,26.675,0.383333,608.5,90.5,False,3,,9,
Phedimus selskanianus,11.9917,9,6.14721,23.3,-4.1125,634.75,82.0,False,1,,153,
Phedimus spurius,11.9917,9,8.40278,23.25,0.558335,725.5,140.5,False,21,,8598,
Phedimus stoloniferus,11.9917,9,7.59028,23.1,0.0916668,659.0,110.5,False,6,,66,
Phegopteris connectilis,11.9917,6,6.50903,22.175,-1.67917,826.75,148.5,False,51,,9364,
Phegopteris hexagonoptera,11.9917,11,12.4458,30.0,1.575,1153.5,250.0,False,27,,4811,
Phellodendron amurense,11.9917,11,9.94002,26.871,-0.9815,1132.38,159.5,True,,,987,390
Philadelphus brachybotrys,11.9917,9,14.5972,28.2,5.14167,1081.0,144.0,False,26,,14,
Philadelphus calvescens,11.9917,11,12.8681,24.95,5.48333,859.25,93.5,False,9,,28,
Philadelphus delavayi,11.9917,11,12.3264,23.05,5.30833,886.5,102.5,False,46,,128,
Philadelphus henryi,11.9917,11,13.1674,23.825,5.78333,855.5,98.5,False,15,,65,
Philadelphus hirsutus,11.9917,9,12.9972,28.6,3.12083,1001.25,207.25,False,27,,138,
Philadelphus lewisii,11.9917,9,9.12778,25.7,1.38333,681.25,104.0,False,99,,3396,
Philadelphus microphyllus,11.9917,11,9.86527,26.15,2.06666,585.5,89.0,False,66,,1121,
Philadelphus satsumi,11.9917,11,10.5243,25.175,2.1375,1235.25,162.5,False,32,,871,
Philadelphus sericanthus,11.9917,9,13.9945,27.65,4.65,1001.0,111.0,False,42,,234,
Philadelphus subcanus,11.9917,11,13.1569,25.25,4.575,881.0,88.0,False,43,,133,
Phillyrea latifolia,11.9917,9,13.4001,27.192,6.53344,700.333,107.667,True,,,7994,13743
Phlomis anisodonta,11.9917,11,10.6729,26.3,2.775,529.25,83.25,False,8,,3,
Phlomis cashmeriana,11.9917,11,9.07987,25.4,0.379166,767.75,99.5,False,37,,36,
Phlomis fruticosa,11.9917,9,13.9194,27.5,6.39167,768.0,108.5,False,149,,3221,
Phlomis grandiflora,11.9917,9,14.2667,27.325,6.77083,708.0,73.75,False,11,,13,
Phlomis leucophracta,11.9917,11,12.2306,28.2,4.68333,674.5,76.0,False,3,,6,
Phlomis purpurea,11.9917,9,15.1458,28.95,8.425,580.0,71.0,False,52,,8759,
Phlomis russeliana,11.9917,9,10.0104,23.25,3.58333,797.75,153.75,False,91,,505,
Phlomis samia,11.9917,11,10.6736,25.4,3.38333,761.0,121.0,False,54,,45,
Phlox diffusa,11.9917,6,6.3611,22.5,0.666668,959.0,115.0,False,18,,3670,
Phlox douglasii,11.9917,6,8.75417,26.325,0.554167,578.25,96.75,False,20,,146,
Phlox kelseyi,11.9917,6,6.74792,25.2,-2.47917,428.75,76.75,False,7,,106,
Phlox nivalis,11.9917,6,15.6722,32.1,5.74167,1178.0,254.0,False,7,,477,
Phlox ovata,11.9917,11,10.5667,27.1,0.991666,1156.0,251.0,False,9,,163,
Phlox paniculata,11.9917,11,9.9986,26.875,-0.075,919.5,175.5,False,91,,9321,
Phlox stolonifera,11.9917,11,11.0736,28.725,0.920833,1156.0,246.25,False,26,,1104,
Phlox subulata,11.9917,9,9.53472,26.15,0.233333,913.0,168.0,False,86,,6462,
Phoebe sheareri,11.9917,9,16.9326,30.6555,6.75425,1345.12,142.75,True,,,159,365
Photinia beauverdiana,11.9917,9,15.4692,29.084,6.08058,1317.0,136.5,True,,,340,696
Photinia glabra,11.9917,9,15.4128,29.034,7.00533,1211.0,150.25,True,,,502,612
Photinia serratifolia,11.9917,9,15.6924,29.314,7.23358,1064.12,130.625,True,,,1086,762
Photinia villosa,11.9917,11,13.9668,28.8762,4.30167,1311.62,162.375,True,,,1013,926
Phuopsis stylosa,11.9917,6,9.84027,22.6,2.81666,729.0,146.0,False,73,,605,
Phygelius aequalis,11.9917,8,13.0451,23.625,7.0,814.0,95.5,False,33,,126,
Phygelius capensis,11.9917,11,10.6694,23.525,4.75834,761.25,100.75,False,63,,189,
Phyllocladus alpinus,11.9917,11,10.582,21.5,6.2,1675.0,303.0,False,20,,8310,
Phyllodoce glanduliflora,11.9917,6,3.36805,18.875,-2.10417,952.0,166.75,False,9,,1557,
Phyllodoce nipponica,11.9917,5,5.49097,21.525,-1.94166,1345.75,177.0,False,9,,263,
Phyllostachys atrovaginata,11.9917,9,15.1222,30.6,4.65,1157.0,100.0,False,8,,4,
Phyllostachys aureosulcata,11.9917,11,12.009,28.45,2.03333,953.25,190.75,False,69,,240,
Phyllostachys edulis,11.9917,9,14.5528,27.375,5.50417,1210.75,154.5,False,27,,518,
Phyllostachys glauca,11.9917,9,13.7333,29.875,3.40833,887.75,104.5,False,14,,40,
Phyllostachys makinoi,11.9917,6,18.5451,30.475,11.5875,1703.5,134.25,False,9,,106,
Phyllostachys nigra,11.9917,11,13.3556,27.9,4.9875,1085.0,145.5,False,131,,880,
Phyllostachys reticulata,11.9917,9,14.2639,27.9,5.26667,1076.5,134.5,False,7,,1256,
Phyllostachys sulphurea,11.9917,9,15.3055,28.5,5.6875,1131.5,121.75,False,9,,58,
Phyllostachys vivax,11.9917,11,11.8389,26.15,4.83333,1066.5,122.5,False,30,,20,
Physalis peruviana,11.9917,11,12.4951,24.25,7.16667,780.75,129.0,False,68,,8064,
Physaria arctica,11.9917,3,4.23333,15.05,-0.883335,411.5,80.0,False,4,,3,
Physaria reediana,11.9917,6,7.50972,24.9,-1.05417,622.5,103.5,False,5,,231,
Physocarpus capitatus,11.9917,11,10.3639,24.3,3.625,1007.5,111.0,False,88,,4513,
Physocarpus malvaceus,11.9917,6,7.8,25.6,-0.850002,607.25,101.0,False,42,,1344,
Physocarpus opulifolius,11.9917,9,7.74931,25.2,-2.43333,837.75,153.5,False,186,,9668,
Physoplexis comosa,11.9917,8,7.07222,21.425,0.304166,884.75,146.5,False,43,,555,
Phyteuma hemisphaericum,11.9917,6,4.34583,19.3,-1.69167,1108.5,204.5,False,26,,5406,
Phyteuma nigrum,11.9917,3,8.86111,22.6,1.51667,791.5,165.5,False,27,,4751,
Phyteuma orbiculare,11.9917,5,6.94028,21.45,-0.250002,982.5,186.0,False,47,,6779,
Phyteuma scheuchzeri,11.9917,8,8.69375,22.725,1.00417,906.25,156.5,False,43,,1129,
Phyteuma sieberi,11.9917,6,3.8,18.025,-2.57083,1086.75,178.25,False,22,,239,
Phytolacca americana,11.9917,11,11.8542,27.65,2.43333,951.5,176.5,False,133,,9786,
Picea abies,11.9917,9,7.80089,23.641,-0.453499,781.0,141.0,True,,,55864,213041
Picea alcoquiana,11.9917,11,9.79271,24.2,0.333332,1427.0,145.0,True,,,74,43
Picea asperata,11.9917,8,9.13077,24.5075,-1.01942,691.75,50.75,True,,,185,154
Picea brachytyla,11.9917,11,11.3588,23.4833,3.45,883.5,83.8333,True,,,258,393
Picea breweriana,11.9917,6,8.49646,23.258,3.18567,1130.25,108.25,True,,,513,289
Picea crassifolia,11.9917,6,5.95295,24.031,-4.7855,574.75,51.0,True,,,28,22
Picea engelmannii,11.9917,6,5.92987,24.054,-2.355,625.75,98.25,True,,,901,393
Picea glauca,11.9917,6,6.36495,24.7305,-3.71756,847.125,144.375,True,,,5940,1414
Picea jezoensis,11.9917,8,7.49955,24.256,-3.22956,1089.88,161.0,True,,,318,222
Picea koraiensis,11.9917,8,4.45403,24.6615,-9.75082,698.0,56.0,True,,,57,13
Picea likiangensis,11.9917,11,9.27083,22.2011,1.92879,997.25,91.375,True,,,236,654
Picea mariana,11.9917,6,5.4967,24.7579,-5.79215,869.625,158.875,True,,,2610,1075
Picea pungens,11.9917,9,7.86825,25.5305,-0.450846,739.0,132.125,True,,,6558,120
Picea rubens,11.9917,6,6.90282,25.3915,-4.66883,1036.0,204.25,True,,,2140,911
Picea sitchensis,11.9917,11,9.88287,21.26,4.08634,1199.75,153.5,True,,,30016,704
Picea smithiana,11.9917,11,10.5683,23.881,3.66508,799.0,107.625,True,,,94,24
Picea spinulosa,11.9917,8,8.79584,19.9167,2.71389,935.0,68.1667,True,,,22,19
Picea wilsonii,11.9917,11,8.86228,26.2825,-1.64409,704.5,50.875,True,,,82,183
Picrasma quassioides,11.9917,11,12.8618,28.216,3.175,1068.17,130.333,True,,2,455,
Pieris floribunda,11.9917,11,10.1875,25.15,1.46666,1011.0,209.5,False,81,,310,
Pieris formosa,11.9917,11,14.0,24.8135,6.0575,1040.12,107.375,True,,,243,538
Pieris japonica,11.9917,11,13.276,26.638,4.94875,1436.62,174.75,True,,,1778,1124
Pilgerodendron uviferum,11.9917,9,8.92708,18.7833,4.80555,1613.0,219.0,True,,,261,202
Piloselloides hirsuta,11.9917,9,15.5799,24.8,9.57083,905.75,76.75,False,2,,871,
Pimelea prostrata,11.9917,11,9.90834,21.2,5.39167,1313.5,258.0,False,20,,1534,
Pinguicula macroceras,11.9917,8,7.81389,22.075,1.66667,1320.75,164.25,False,5,,545,
Pinus albicaulis,11.9917,6,3.95469,22.6667,-3.28333,832.5,115.833,True,,,3246,685
Pinus aristata,11.9917,6,5.09189,23.48,-2.73675,616.25,106.5,True,,,312,116
Pinus armandii,11.9917,11,12.6472,25.7535,3.94067,1000.75,78.5,True,,,660,523
Pinus balfouriana,11.9917,9,4.93958,22.2167,-1.44444,745.5,72.1667,True,,,573,409
Pinus brutia,11.9917,11,15.0867,29.9095,7.42467,628.25,50.0,True,,,436,206
Pinus cembra,11.9917,6,5.7048,21.8225,-2.38008,984.875,170.875,True,,,2870,4089
Pinus contorta,11.9917,8,8.1024,22.69,1.79431,767.0,99.625,True,,,8389,2282
Pinus densata,11.9917,11,7.90442,21.1115,0.787083,670.0,50.25,True,,,76,258
Pinus densiflora,11.9917,11,12.1344,28.2524,2.54283,1202.75,135.375,True,,,1067,561
Pinus flexilis,11.9917,9,7.16413,26.411,-1.4095,597.25,80.875,True,,,1194,787
Pinus halepensis,11.9917,9,14.4003,28.826,7.70866,533.5,74.25,True,,,20704,60917
Pinus heldreichii,11.9917,9,8.78568,24.714,0.9275,908.125,129.25,True,,,65,30
Pinus jeffreyi,11.9917,11,9.24894,25.6545,2.76239,767.875,83.125,True,,,1071,975
Pinus koraiensis,11.9917,8,6.8896,26.124,-5.24958,925.375,80.75,True,,,241,84
Pinus lambertiana,11.9917,9,10.075,26.7187,3.46178,832.333,73.3333,True,,,797,843
Pinus monticola,11.9917,6,7.57666,24.445,0.0470817,924.25,95.0,True,,,3813,669
Pinus mugo,11.9917,9,8.07305,23.308,0.49375,965.625,165.125,True,,,11083,12125
Pinus muricata,11.9917,11,13.6155,24.2465,9.48191,675.875,44.125,True,,,1008,916
Pinus nigra,11.9917,11,10.4436,26.7485,2.32166,743.0,136.375,True,,,16634,24356
Pinus parviflora,11.9917,11,11.1274,27.7465,1.05506,1325.12,187.75,True,,,367,401
Pinus pinea,11.9917,9,14.6669,28.9735,8.44724,621.5,81.75,True,,,190346,10807
Pinus ponderosa,11.9917,11,9.6901,27.246,1.63525,616.5,79.125,True,,,9540,2083
Pinus pumila,11.9917,6,0.73125,21.2,-8.85417,693.25,97.0,False,78,,2746,
Pinus resinosa,11.9917,6,7.24707,26.805,-4.625,933.75,174.0,True,,,2536,789
Pinus rigida,11.9917,11,11.1862,28.27,1.19875,1068.25,205.5,True,,,2999,705
Pinus strobiformis,11.9917,11,11.2159,27.8115,3.69642,658.25,73.625,True,,,541,366
Pinus strobus,11.9917,9,8.62553,27.3608,-2.19642,996.375,190.875,True,,,23606,4849
Pinus sylvestris,11.9917,6,8.16147,23.745,0.0162498,752.0,137.0,True,,,65041,272728
Pinus thunbergii,11.9917,11,14.0804,29.4765,4.84258,1250.62,153.625,True,,,487,244
Pinus uncinata,11.9917,6,7.86996,22.3015,1.4375,1056.38,180.875,True,,,6753,2964
Pinus virginiana,11.9917,11,13.1568,30.497,2.8665,1109.25,239.0,True,,,1303,400
Pinus wallichiana,11.9917,9,11.5948,25.497,4.406,874.75,145.25,True,169,8,,
Piptanthus nepalensis,11.9917,11,10.1806,21.5,4.05,865.0,96.5,False,34,,266,
Pittosporum illicioides,11.9917,9,14.2854,25.4,6.66667,1541.75,147.25,False,23,,990,
Pittosporum subulisepalum,11.9917,5,16.4028,32.35,4.85834,1290.5,198.5,False,4,,6,
Pittosporum tobira,11.9917,9,14.0403,26.85,7.4,756.75,112.5,False,151,,9678,
Pittosporum truncatum,11.9917,9,14.8917,28.775,5.775,1005.5,102.0,False,21,,158,
Plagiorhegma dubium,11.9917,6,6.15417,24.15,-5.1,732.0,97.0,False,19,,296,
Planocarpa petiolaris,11.9917,5,7.50834,19.25,3.52083,1087.5,205.0,False,3,,281,
Plantago lanceolata,11.9917,11,10.2278,24.4,3.225,798.5,142.5,False,139,,8186,
Plantago major,11.9917,9,9.68681,24.675,2.6,786.0,134.25,False,135,,8358,
Plantago subulata,11.9917,8,10.1021,23.6,2.51667,768.25,140.0,False,19,,6840,
Platanus orientalis,11.9917,11,15.2512,28.311,7.41707,727.625,96.375,True,,,1196,868
