Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Gaultheria ovatifolia,14.2833,6,7.4889,22.4,1.575,1323.25,161.0,False,8,,1219,
Gaultheria poeppigii,14.2833,6,8.60763,20.95,4.14583,1263.0,150.0,False,13,,169,
Gaultheria shallon,14.2833,6,9.97083,22.575,4.0,1122.25,132.25,False,99,,982,
Genista tinctoria,14.2833,6,8.92222,24.05,1.1875,747.0,142.75,False,134,,7634,
Geranium macrorrhizum,14.2833,6,10.0757,23.475,2.65,775.75,152.25,False,131,,9144,
Geranium maculatum,14.2833,6,9.97709,28.55,-0.841667,999.75,193.5,False,11,,9784,
Geranium sanguineum,14.2833,6,9.74861,24.0,2.02083,774.5,144.25,False,159,,9296,
Geranium soboliferum,14.2833,6,7.45278,23.7,-2.60833,803.5,100.75,False,29,,14,
Geranium subcaulescens,14.2833,6,7.76527,22.35,1.28333,901.0,133.5,False,18,,87,
Geum fragarioides,14.2833,6,7.61389,27.425,-4.3375,997.75,208.5,False,6,,2424,
Geum magellanicum,14.2833,6,7.68193,20.0,2.47083,797.0,139.25,False,24,,13,
Geum ternatum,14.2833,6,6.85972,26.2,-4.64166,747.5,111.0,False,3,,1177,
Geum urbanum,14.2833,6,9.44304,23.55,2.2,738.5,136.5,False,121,,7282,
Globularia bisnagarica,14.2833,6,10.7583,25.35,2.575,835.5,162.0,False,37,,653,
Globularia cordifolia,14.2833,6,6.73333,21.45,-0.0500017,1048.0,195.0,False,1,,5319,
Globularia vulgaris,14.2833,6,9.05069,23.15,2.65417,631.75,107.75,False,32,,5823,
Goodyera oblongifolia,14.2833,6,8.73333,22.7,3.0,982.5,125.0,False,13,,9711,
Grindelia integrifolia,14.2833,6,10.5431,24.0,4.25833,919.0,120.0,False,18,,45,
Gunnera monoica,14.2833,6,10.3611,20.325,5.87917,1705.75,312.25,False,9,,999,
Gunnera tinctoria,14.2833,6,10.7847,21.825,5.30833,881.0,154.0,False,54,,9661,
Gypsophila patrinii,14.2833,6,2.76805,23.925,-6.65833,576.0,56.5,False,7,,813,
Halocarpus bidwillii,14.2833,6,9.09515,20.575,4.74167,1454.0,284.5,False,27,,173,
Helianthella quinquenervis,14.2833,6,4.65417,23.25,-2.69166,608.5,118.0,False,27,,83,
Helianthemum nummularium,14.2833,6,8.10417,22.45,0.933334,781.0,144.25,False,14,,7351,
Helictotrichon sempervirens,14.2833,6,7.4375,22.85,0.491665,942.0,168.5,False,89,,616,
Helleborus foetidus,14.2833,6,10.1021,24.525,2.875,831.5,158.25,False,174,,882,
Helleborus niger,14.2833,6,9.4354,23.925,1.65417,889.75,159.0,False,156,,8983,
Helonias bullata,14.2833,6,11.5264,26.8,2.19166,1086.25,227.75,False,36,,17,
Hemerocallis lilioasphodelus,14.2833,6,9.27361,24.05,1.025,810.5,149.5,False,99,,488,
Hemerocallis minor,14.2833,6,3.28333,24.6,-8.60833,626.5,73.0,False,98,,2424,
Hepatica acutiloba,14.2833,6,8.95694,27.15,-1.95833,955.0,175.0,False,5,,964,
Heteropterys glabra,14.2833,6,18.6993,31.375,11.7917,1153.0,157.5,False,15,,227,
Hippophae rhamnoides,14.2833,6,8.56111,23.4,1.15833,693.75,122.75,False,147,,5473,
Holodiscus discolor,14.2833,6,9.95625,23.45,3.7375,884.25,114.75,False,17,,9854,
Humulus lupulus,14.2833,6,9.13195,24.3,1.22917,709.25,126.75,False,156,,88,
Huperzia lucidula,14.2833,6,8.60278,27.45,-2.7125,1147.5,244.0,False,6,,7499,
Hydrangea bifida,14.2833,6,10.5514,25.8,1.575,1394.0,177.5,False,6,,345,
Hydrangea febrifuga,14.2833,6,16.6076,27.55,8.18333,1271.75,127.0,False,11,,116,
Hydrangea petiolaris,14.2833,6,9.21805,24.025,0.720833,1094.5,171.0,False,117,,1761,
Hylotelephium maximum,14.2833,6,7.19861,23.1,-1.325,658.5,111.0,False,21,,937,
Hylotelephium spectabile,14.2833,6,9.44444,23.5,1.36667,755.0,132.5,False,39,,1754,
Hylotelephium telephium,14.2833,6,7.45208,22.85,-0.329167,639.25,110.25,False,3,,8862,
Hyssopus officinalis,14.2833,6,9.70696,24.85,1.92083,751.5,138.0,False,162,,6689,
Iberis sempervirens,14.2833,6,9.13124,23.75,1.65417,870.25,155.25,False,134,,2878,
Indigofera kirilowii,14.2833,6,11.0847,28.25,0.116666,1126.0,128.5,False,56,,1422,
Inula helenium,14.2833,6,8.82222,24.15,0.799999,755.0,140.25,False,159,,9455,
Inula racemosa,14.2833,6,10.2549,22.675,4.00834,750.25,147.75,False,18,,965,
Iris graminea,14.2833,6,10.2979,24.55,2.26667,859.0,156.5,False,14,,3429,
Iris histrioides,14.2833,6,9.49722,22.9,2.45,744.0,138.5,False,12,,15,
Iris laevigata,14.2833,6,3.33333,24.05,-7.39167,698.0,84.5,False,63,,747,
Iris missouriensis,14.2833,6,7.28889,24.825,-0.324999,612.75,95.0,False,75,,5448,
Iris reticulata,14.2833,6,9.74235,23.65,1.8125,763.25,147.25,False,85,,558,
Iris setosa,14.2833,6,2.48194,21.4,-6.61667,775.0,111.5,False,12,,2467,
Iris sibirica,14.2833,6,8.3882,23.375,0.466665,741.5,136.75,False,161,,6645,
Iris tenax,14.2833,6,10.7111,25.6,4.16667,1123.5,121.0,False,3,,23,
Iris tenuis,14.2833,6,8.96181,23.375,3.325,1391.5,142.25,False,7,,43,
Iris versicolor,14.2833,6,7.25557,25.7,-2.93333,937.25,177.0,False,144,,9353,
Jovellana violacea,14.2833,6,11.9132,21.95,7.32916,980.5,105.25,False,31,,161,
Juniperus horizontalis,14.2833,6,6.0375,24.8,-3.54167,671.5,99.0,False,1,,3823,
Jurinea mollis,14.2833,6,9.8,25.15,1.425,615.5,107.0,False,19,,444,
Knautia macedonica,14.2833,6,9.375,22.9,1.9,772.0,148.0,False,81,,566,
Kniphofia hirsuta,14.2833,6,9.82779,22.45,3.30833,790.5,105.5,False,3,,13,
Kniphofia typhoides,14.2833,6,14.0576,24.5,7.62083,728.0,88.25,False,15,,5,
Koeleria macrantha,14.2833,6,9.58612,24.75,1.59167,748.5,138.0,False,6,,719,
Kolkwitzia amabilis,14.2833,6,8.87223,23.525,0.825002,772.0,139.0,False,21,,1564,
Leonurus cardiaca,14.2833,6,8.90138,25.75,-0.55,813.0,147.0,False,116,,9585,
Leptospermum rupestre,14.2833,6,7.71529,19.65,3.83333,1115.0,210.0,False,34,,544,
Leucanthemum vulgare,14.2833,6,9.49791,23.675,1.79584,791.75,150.75,False,112,,7324,
Levisticum officinale,14.2833,6,9.41251,23.825,1.73333,765.5,141.75,False,143,,8879,
Libertia chilensis,14.2833,6,10.9931,22.0,6.39167,1023.0,167.0,False,36,,491,
Libertia peregrinans,14.2833,6,10.4222,20.95,5.99167,1164.0,221.5,False,43,,14,
Lilium columbianum,14.2833,6,8.53403,23.4,2.42917,1102.75,119.25,False,33,,5986,
Lilium martagon,14.2833,6,7.60556,22.75,0.400002,856.5,160.5,False,162,,863,
Lilium superbum,14.2833,6,10.3042,27.7,0.475,1099.5,221.0,False,63,,1727,
Limonium platyphyllum,14.2833,6,9.17639,25.575,-0.941667,575.5,106.75,False,26,,41,
Lobelia siphilitica,14.2833,6,10.0139,27.95,-0.483333,957.0,181.0,False,14,,9765,
Lobelia tupa,14.2833,6,11.6937,22.7,6.65833,965.25,104.5,False,52,,372,
Lomatia polymorpha,14.2833,6,9.86529,20.9,5.90833,1241.5,219.5,False,12,,624,
Lomatium nudicaule,14.2833,6,9.94861,25.375,2.15,709.5,94.0,False,15,,2955,
Lonicera ciliosa,14.2833,6,9.82639,23.6,3.68333,957.5,119.5,False,34,,4621,
Lonicera periclymenum,14.2833,6,9.48749,22.15,3.05,771.0,148.0,False,18,,6323,
Lonicera pyrenaica,14.2833,6,9.00486,23.85,2.18333,828.5,171.25,False,32,,1946,
Lonicera tatarica,14.2833,6,8.78611,24.475,-0.216667,674.5,115.25,False,131,,9327,
Luetkea pectinata,14.2833,6,5.08958,19.6,-0.141665,1327.75,180.75,False,18,,376,
Lupinus lepidus,14.2833,6,6.68403,24.85,-0.112499,906.0,115.0,False,8,,191,
Lycium barbarum,14.2833,6,10.0785,24.275,1.95417,671.0,124.25,False,87,,8451,
Lycopus europaeus,14.2833,6,9.13056,23.35,2.20417,725.5,136.5,False,89,,713,
Lysimachia ciliata,14.2833,6,9.03195,25.975,-0.716666,890.0,173.0,False,67,,9638,
Mahonia aquifolium,14.2833,6,10.0736,24.05,2.59167,774.5,137.5,False,182,,928,
Mahonia repens,14.2833,6,7.49097,25.975,-1.25417,631.25,107.5,False,91,,8714,
Maianthemum canadense,14.2833,6,8.04792,26.85,-2.10417,1038.5,209.75,False,61,,988,
Maianthemum stellatum,14.2833,6,8.18193,25.3,-0.883335,781.0,112.5,False,58,,9789,
Maihuenia patagonica,14.2833,6,9.02292,24.275,1.92083,530.0,81.75,False,23,,126,
Maihuenia poeppigii,14.2833,6,8.68193,23.8,2.225,997.0,102.25,False,4,,133,
Maihueniopsis ovata,14.2833,6,9.48958,23.525,2.425,475.75,82.0,False,17,,84,
Malus domestica,14.2833,6,8.52083,23.2,1.10833,719.0,125.0,False,67,,8869,
Matteuccia struthiopteris,14.2833,6,7.40278,24.5,-2.34167,850.0,149.0,False,181,,9412,
Maytenus magellanica,14.2833,6,7.95,18.975,3.89583,965.5,148.0,False,17,,254,
Melicytus alpinus,14.2833,6,8.98819,21.175,3.76667,1123.5,205.0,False,24,,1853,
Melilotus officinalis,14.2833,6,9.14582,25.35,0.216667,714.5,122.5,False,84,,9677,
Menyanthes trifoliata,14.2833,6,7.625,22.2,0.533332,800.5,145.5,False,111,,7924,
Microbiota decussata,14.2833,6,5.23471,23.7,-6.35833,822.0,106.0,False,19,,143,
Microcachrys tetragona,14.2833,6,7.40278,19.5,3.64166,1263.5,222.5,False,34,,47,
Mitraria coccinea,14.2833,6,10.2292,20.65,5.76667,1470.5,202.5,False,34,,472,
Monarda fistulosa,14.2833,6,9.39582,27.95,-1.4,902.5,153.0,False,147,,9811,
Moraea alticola,14.2833,6,9.75696,22.45,3.975,784.5,91.5,False,22,,7,
Muehlenbeckia axillaris,14.2833,6,8.76251,21.75,2.98334,1237.25,232.0,False,88,,2549,
Mukdenia rossii,14.2833,6,9.81946,25.05,-0.341665,1035.0,111.5,False,56,,291,
Muscari armeniacum,14.2833,6,10.1292,24.0,2.90417,794.0,154.75,False,153,,6944,
Muscari aucheri,14.2833,6,9.02082,23.0,1.225,731.5,142.0,False,39,,18,
Muscari azureum,14.2833,6,8.375,22.25,1.375,698.0,129.0,False,52,,213,
Muscari coeleste,14.2833,6,8.44375,25.225,-0.475,555.0,80.25,False,1,,3,
Muscari latifolium,14.2833,6,9.43124,23.3,1.9625,796.0,154.25,False,92,,427,
Narcissus obesus,14.2833,6,13.9042,24.45,7.78333,691.0,89.5,False,15,,2,
Narcissus poeticus,14.2833,6,8.625,23.0,1.33334,852.5,155.5,False,8,,6894,
Narcissus pseudonarcissus,14.2833,6,9.65971,23.1,2.5,822.5,157.0,False,86,,7194,
Nepeta nuda,14.2833,6,7.09236,24.5,-2.14583,690.0,118.0,False,35,,1867,
Nepeta racemosa,14.2833,6,9.05,23.3,1.75,720.0,140.5,False,5,,2797,
Nephrophyllidium crista-galli,14.2833,6,7.66944,22.525,1.49167,1467.0,216.0,False,6,,1154,
Nipponanthemum nipponicum,14.2833,6,10.8875,27.55,1.35,1035.0,211.5,False,44,,636,
Noccaea montana,14.2833,6,8.80973,27.1,0.866668,793.0,157.5,False,7,,2681,
Nothochelone nemorosa,14.2833,6,7.60626,23.8,1.21667,1498.75,171.25,False,13,,147,
Nymphoides peltata,14.2833,6,9.18196,23.3,1.31667,763.0,136.5,False,7,,545,
Oclemena acuminata,14.2833,6,7.12917,25.8,-3.7,1093.75,224.25,False,14,,6326,
Oenothera biennis,14.2833,6,9.34304,25.05,0.708332,830.0,153.0,False,137,,9279,
Olearia virgata,14.2833,6,10.7945,20.625,6.05,1206.5,238.25,False,2,,447,
Ononis spinosa,14.2833,6,9.56666,22.85,2.15,756.5,144.5,False,76,,5567,
Onopordum acanthium,14.2833,6,9.63611,23.975,1.85833,681.25,130.0,False,72,,9374,
Opuntia fragilis,14.2833,6,8.17222,26.15,-1.33333,579.5,93.5,False,54,,455,
Orostachys spinosa,14.2833,6,3.28333,24.15,-7.125,564.0,79.0,False,41,,2987,
Pachysandra terminalis,14.2833,6,9.7486,25.9,1.23333,910.5,166.5,False,187,,9426,
Paeonia obovata,14.2833,6,7.49722,24.85,-2.66667,833.25,104.0,False,95,,1262,
Pedicularis groenlandica,14.2833,6,4.21667,24.05,-3.325,730.0,119.5,False,1,,5974,
Penstemon clutei,14.2833,6,9.48472,30.525,-0.254167,476.25,61.25,False,6,,54,
Penstemon davidsonii,14.2833,6,5.20347,21.15,-0.670834,1153.25,145.5,False,27,,237,
Penstemon newberryi,14.2833,6,6.95487,24.175,0.416665,849.25,98.75,False,27,,3919,
Penstemon rupicola,14.2833,6,7.0125,22.85,0.683335,1323.25,141.0,False,35,,589,
Petasites japonicus,14.2833,6,9.70278,24.575,1.62917,870.25,150.0,False,54,,7625,
Phacelia hastata,14.2833,6,7.75,28.65,-0.633332,708.25,129.25,False,4,,4897,
Phedimus kamtschaticus,14.2833,6,8.05209,23.225,-0.483333,771.75,122.5,False,24,,971,
Phedimus selskanianus,14.2833,6,6.14721,23.3,-4.1125,634.75,82.0,False,1,,153,
Phedimus spurius,14.2833,6,8.40278,23.25,0.558335,725.5,140.5,False,21,,8598,
Phegopteris connectilis,14.2833,6,6.50903,22.175,-1.67917,826.75,148.5,False,51,,9364,
Philadelphus lewisii,14.2833,6,9.12778,25.7,1.38333,681.25,104.0,False,99,,3396,
Phlomis russeliana,14.2833,6,10.0104,23.25,3.58333,797.75,153.75,False,91,,55,
Phlox paniculata,14.2833,6,9.9986,26.875,-0.075,919.5,175.5,False,91,,9321,
Phlox stolonifera,14.2833,6,11.0736,28.725,0.920833,1156.0,246.25,False,26,,114,
Phlox subulata,14.2833,6,9.53472,26.15,0.233333,913.0,168.0,False,86,,6462,
Physocarpus opulifolius,14.2833,6,7.74931,25.2,-2.43333,837.75,153.5,False,186,,9668,
Poa cita,14.2833,6,10.0521,21.6,4.59583,1121.25,214.5,False,13,,1266,
Podocarpus lawrencei,14.2833,6,7.91805,20.9,3.19167,1207.5,215.5,False,55,,1226,
Podocarpus nivalis,14.2833,6,7.84446,20.5,2.79167,1749.0,313.5,False,86,,2311,
Polygaloides chamaebuxus,14.2833,6,7.99723,21.85,1.75,1010.5,183.25,False,4,,4826,
Polygonatum odoratum,14.2833,6,7.5111,23.525,-0.00833499,719.0,120.5,False,14,,7613,
Polygonatum pubescens,14.2833,6,8.675,26.55,-1.95,953.0,189.5,False,34,,5264,
Polygonatum verticillatum,14.2833,6,7.07083,21.55,-0.0208317,977.0,179.75,False,87,,7785,
Polypodium virginianum,14.2833,6,7.84376,27.1,-3.0125,1022.75,198.75,False,39,,95,
Polystichum munitum,14.2833,6,10.3889,23.5,4.3625,1028.0,118.25,False,73,,9785,
Polystichum scopulinum,14.2833,6,8.69514,25.475,3.88334,728.75,59.0,False,3,,485,
Potentilla calabra,14.2833,6,8.89028,22.05,2.83333,768.75,112.5,False,11,,51,
Potentilla nepalensis,14.2833,6,8.75556,22.625,1.14167,785.75,144.5,False,58,,16,
Potentilla villosa,14.2833,6,7.19722,19.65,1.75834,1609.0,191.25,False,19,,656,
Primula veris,14.2833,6,9.27639,23.0,1.80834,750.0,143.0,False,16,,8345,
Prosartes smithii,14.2833,6,10.832,22.35,5.46667,1268.5,114.5,False,2,,225,
Prostanthera cuneata,14.2833,6,7.83541,20.775,2.95417,1215.75,215.0,False,54,,1295,
Prunus maritima,14.2833,6,10.2569,27.65,0.383334,1075.75,225.0,False,38,,1671,
Puschkinia scilloides,14.2833,6,8.15625,22.675,-0.2,698.0,128.0,False,84,,7,
Quercus sadleriana,14.2833,6,8.96597,24.075,3.71667,1219.25,85.5,False,12,,634,
Rhododendron auritum,14.2833,6,11.4653,21.6,7.33334,1937.5,393.0,False,15,,1,
Rhododendron caesium,14.2833,6,10.7097,21.2,4.60834,1055.0,118.0,False,13,,1,
Rhododendron changii,14.2833,6,14.6014,27.0,5.69167,1097.25,112.5,False,8,,3,
Rhododendron complexum,14.2833,6,7.60695,20.4,1.11667,814.0,96.0,False,13,,17,
Rhododendron fletcherianum,14.2833,6,8.21943,22.85,0.0416684,604.0,71.5,False,13,,1,
Rhododendron japonicum,14.2833,6,9.88611,25.225,0.829168,1197.75,171.5,False,68,,663,
Rhododendron johnstoneanum,14.2833,6,11.4653,21.4,6.79167,1840.5,381.5,False,25,,1,
Rhododendron luteiflorum,14.2833,6,9.00971,19.7,2.71667,1007.0,118.75,False,14,,5,
Rhododendron luteum,14.2833,6,9.36667,22.7,2.425,777.0,152.5,False,167,,5514,
Rhododendron nakaharae,14.2833,6,16.432,25.5,8.85,1926.5,340.5,False,2,,88,
Rhododendron pilosum,14.2833,6,9.4389,25.7,0.8,1183.5,260.75,False,8,,59,
Rhododendron ponticum,14.2833,6,10.182,22.65,3.81666,796.0,153.5,False,98,,8653,
Rhododendron primuliflorum,14.2833,6,6.04792,18.9,-0.0291667,728.25,75.5,False,15,,135,
Rhododendron semibarbatum,14.2833,6,10.775,25.05,2.34167,1275.0,171.0,False,27,,673,
Rhododendron venator,14.2833,6,10.4542,22.5,4.5,856.0,170.0,False,16,,,
Ribes cereum,14.2833,6,7.70833,25.7,-0.0666667,567.0,86.0,False,32,,7771,
Ribes lobbii,14.2833,6,8.76529,23.6,3.375,1117.5,104.5,False,1,,595,
Ribes longeracemosum,14.2833,6,9.09721,23.1,2.85,911.25,97.0,False,6,,5,
Ribes sanguineum,14.2833,6,10.0014,22.85,3.575,808.5,140.5,False,92,,9487,
Ribes uva-crispa,14.2833,6,8.975,22.8,1.87083,748.5,144.5,False,76,,8376,
Rosa canina,14.2833,6,9.76527,23.95,2.875,748.0,138.5,False,171,,812,
Rosa gallica,14.2833,6,9.59443,24.45,1.66667,756.5,147.0,False,96,,474,
Rosa micrantha,14.2833,6,10.4194,24.4,3.12917,748.0,149.0,False,43,,666,
Rosa nutkana,14.2833,6,10.05,23.5,3.19167,858.0,114.0,False,64,,3537,
Rosa pisocarpa,14.2833,6,10.3396,24.775,3.40417,990.5,108.5,False,41,,54,
Rosa pulverulenta,14.2833,6,9.57987,25.275,2.22083,710.75,107.25,False,29,,68,
Rosa serafinii,14.2833,6,9.96389,23.35,2.88333,842.0,122.0,False,35,,314,
Rosa villosa,14.2833,6,7.99444,22.6,0.675002,714.75,133.0,False,88,,756,
Rosa woodsii,14.2833,6,7.77639,25.8,-0.325,570.5,89.5,False,77,,6684,
Rubus idaeus,14.2833,6,7.09791,23.0,-0.495833,709.25,120.5,False,119,,9118,
Rubus spectabilis,14.2833,6,9.88889,22.5,3.70834,1093.0,149.5,False,59,,9136,
Rudbeckia occidentalis,14.2833,6,6.13194,24.25,-1.4,638.0,122.5,False,25,,1295,
Rumex acetosa,14.2833,6,8.99583,22.8,1.80833,800.0,149.5,False,112,,6481,
Salvia nemorosa,14.2833,6,9.20139,25.15,0.3375,649.0,114.0,False,71,,7933,
Salvia pratensis,14.2833,6,9.60832,24.2,1.775,773.0,149.0,False,14,,667,
Salvia transsylvanica,14.2833,6,9.21598,24.7,0.9625,704.25,115.0,False,31,,18,
Salvia verticillata,14.2833,6,8.79444,23.8,0.691667,718.25,131.25,False,92,,891,
Sanguisorba officinalis,14.2833,6,8.24445,23.2,0.808335,767.0,144.0,False,147,,7732,
Saponaria sicula,14.2833,6,9.04722,24.2,1.875,730.5,91.5,False,12,,115,
Sasa palmata,14.2833,6,10.2847,23.75,3.11667,1075.75,175.0,False,43,,173,
Scabiosa columbaria,14.2833,6,9.9389,23.5,3.325,791.0,145.0,False,97,,6576,
Sceptridium multifidum,14.2833,6,5.50763,23.55,-3.32916,827.0,63.0,False,3,,7416,
Scilla forbesii,14.2833,6,8.34445,22.3,1.7,674.5,121.5,False,21,,7614,
Scilla luciliae,14.2833,6,8.99583,22.75,1.48333,721.0,132.5,False,34,,7931,
Sedum oreganum,14.2833,6,9.24792,22.75,2.72083,1281.5,144.25,False,43,,14,
Sedum oregonense,14.2833,6,7.63472,23.575,1.5125,1252.25,126.5,False,15,,45,
Sedum sexangulare,14.2833,6,9.20556,24.0,1.25417,813.0,153.25,False,86,,654,
Sedum spurium,14.2833,6,9.31528,23.6,1.5625,788.25,155.5,False,81,,389,
Sempervivum arachnoideum,14.2833,6,5.88125,21.1,-0.470833,992.75,183.25,False,111,,6497,
Sempervivum borissovae,14.2833,6,8.24307,24.45,1.12083,973.25,145.75,False,8,,3,
Sempervivum calcareum,14.2833,6,9.26944,23.575,2.1375,938.0,174.75,False,62,,664,
Sempervivum minutum,14.2833,6,7.58194,25.6,0.0708332,763.5,107.5,False,12,,92,
Sempervivum tectorum,14.2833,6,8.17638,23.05,1.075,910.5,169.0,False,14,,65,
Senecio nemorensis,14.2833,6,6.95138,23.7,-0.670832,749.25,121.5,False,27,,447,
Senna hebecarpa,14.2833,6,10.3708,28.8,-0.6125,1002.5,193.75,False,36,,1698,
Sesleria caerulea,14.2833,6,10.0875,24.5,2.1,785.0,153.5,False,64,,,
Silene scouleri,14.2833,6,9.45971,27.8,0.508333,838.5,146.5,False,4,,724,
Sisyrinchium idahoense,14.2833,6,8.33473,25.75,0.587502,689.25,102.0,False,31,,13,
Sisyrinchium macrocarpum,14.2833,6,8.11944,22.175,1.52917,523.5,93.5,False,26,,17,
Solidago caesia,14.2833,6,9.68196,27.85,-0.9,1003.5,196.5,False,83,,8581,
Solidago multiradiata,14.2833,6,3.30208,21.425,-3.69167,658.75,108.0,False,21,,49,
Solidago virgaurea,14.2833,6,6.325,22.1,-1.26667,705.5,126.0,False,95,,9224,
Sorbaria tomentosa,14.2833,6,10.3111,24.0,3.40833,761.75,136.5,False,46,,183,
Speirantha gardenii,14.2833,6,10.7292,24.4,3.98333,846.0,170.0,False,26,,,
Sphaeralcea munroana,14.2833,6,9.67084,29.6,0.466667,551.0,91.0,False,16,,945,
Spiraea douglasii,14.2833,6,9.8375,23.45,3.05833,934.0,136.5,False,86,,9235,
Spiraea fritschiana,14.2833,6,9.6,25.6,0.0916668,826.0,139.5,False,81,,,
Spiraea japonica,14.2833,6,9.52779,24.3,1.275,832.0,148.5,False,14,,9522,
Spiraea lucida,14.2833,6,6.43055,24.725,-3.49167,614.75,89.25,False,13,,278,
Sporobolus heterolepis,14.2833,6,9.05693,28.65,-2.14583,906.5,143.5,False,92,,118,
Stachys byzantina,14.2833,6,10.357,25.05,3.00833,793.5,147.5,False,176,,9382,
Stachys lavandulifolia,14.2833,6,8.86251,26.375,-0.258335,594.5,91.75,False,26,,15,
Stachys spathulata,14.2833,6,15.8708,30.125,5.90833,823.75,100.5,False,6,,97,
Stipa capillata,14.2833,6,9.10347,25.6,-0.283334,599.25,108.25,False,7,,648,
Symphoricarpos albus,14.2833,6,9.83333,24.075,2.17917,790.75,139.0,False,149,,9295,
Symphyotrichum foliaceum,14.2833,6,5.70001,25.6,-1.5,708.5,128.75,False,9,,1972,
Symphyotrichum laeve,14.2833,6,8.35696,27.8,-1.9875,838.75,138.5,False,38,,5612,
Symphyotrichum novae-angliae,14.2833,6,8.89374,27.7,-1.74583,932.0,174.0,False,67,,9723,
Symphyotrichum novi-belgii,14.2833,6,9.1014,24.85,0.420833,823.5,159.25,False,26,,8719,
Symphyotrichum puniceum,14.2833,6,7.32361,27.2,-3.36667,987.0,176.0,False,34,,5588,
Tanacetum balsamita,14.2833,6,10.3472,24.9,2.325,739.0,135.0,False,8,,2229,
Teucrium montanum,14.2833,6,10.1153,24.55,2.49167,844.5,163.0,False,61,,6233,
Teucrium orientale,14.2833,6,9.64792,25.4,0.175001,631.0,92.75,False,17,,374,
Teucrium scorodonia,14.2833,6,10.1042,23.25,3.44583,794.25,155.5,False,98,,736,
Thalictrum diffusiflorum,14.2833,6,7.02431,20.45,0.620835,777.5,87.75,False,9,,19,
Thalictrum dioicum,14.2833,6,8.49583,28.0,-2.25,951.0,179.5,False,48,,5733,
Thalictrum flavum,14.2833,6,9.42083,22.7,2.375,721.0,138.0,False,83,,3973,
Thelypteris palustris,14.2833,6,8.46944,24.75,-0.291665,799.0,145.5,False,87,,58,
Thymus argaeus,14.2833,6,10.0458,22.2,3.61667,1126.5,157.0,False,8,,2,
Thymus praecox,14.2833,6,8.69792,21.65,2.00833,860.0,155.0,False,48,,6954,
Thymus serpyllum,14.2833,6,8.0139,22.825,0.941667,685.25,119.75,False,127,,8964,
Torminalis glaberrima,14.2833,6,10.5646,24.325,3.92083,780.75,146.75,False,5,,86,
Tradescantia hirsuticaulis,14.2833,6,15.968,32.8,5.66667,1297.0,266.0,False,8,,193,
Trillium cuneatum,14.2833,6,10.2125,25.8,2.51667,952.0,182.5,False,54,,,
Trillium erectum,14.2833,6,8.04236,25.4,-1.9125,1007.25,196.0,False,94,,9624,
Trillium grandiflorum,14.2833,6,9.01528,26.625,-1.42917,946.0,178.0,False,128,,9558,
Tulipa linifolia,14.2833,6,9.13472,25.6,0.920835,766.0,92.0,False,62,,17,
Tussilago farfara,14.2833,6,8.99028,23.725,1.04583,820.0,157.0,False,14,,8251,
Uvularia grandiflora,14.2833,6,8.67361,26.55,-1.90833,907.0,167.0,False,118,,938,
Vaccinium corymbosum,14.2833,6,10.4354,25.55,2.20833,941.0,167.0,False,142,,,
Vaccinium parvifolium,14.2833,6,9.69722,23.0,3.78333,1307.5,143.5,False,29,,9836,
Valeriana officinalis,14.2833,6,9.16946,23.85,1.475,798.5,147.5,False,17,,5212,
Veratrum maackii,14.2833,6,9.51389,24.7,-0.0499984,1083.5,127.0,False,21,,1355,
Verbascum phoeniceum,14.2833,6,9.20556,24.7,0.491665,632.5,115.5,False,74,,5293,
Verbena hastata,14.2833,6,8.98471,27.175,-1.41667,909.25,167.25,False,13,,975,
Veronica elliptica,14.2833,6,11.0792,20.85,7.24167,1079.25,212.0,False,8,,1155,
Veronica epacridea,14.2833,6,7.72918,19.925,3.76667,1912.25,333.0,False,5,,486,
Veronica officinalis,14.2833,6,7.80278,22.725,0.116668,808.5,150.5,False,97,,8554,
Veronicastrum sibiricum,14.2833,6,5.58472,24.5,-6.22917,730.5,75.0,False,47,,847,
Veronicastrum virginicum,14.2833,6,9.4486,27.95,-1.4,916.5,154.5,False,12,,5442,
Viburnum lantanoides,14.2833,6,7.38057,25.85,-2.95833,1060.75,204.75,False,35,,9831,
Viburnum opulus,14.2833,6,8.55138,23.95,0.266667,795.0,146.5,False,238,,866,
Vinca minor,14.2833,6,9.69861,25.275,0.929168,885.75,160.75,False,22,,8965,
Vincetoxicum hirundinaria,14.2833,6,8.77778,23.1,1.28334,782.0,149.0,False,86,,8821,
Viola glabella,14.2833,6,9.51737,24.425,3.7125,1054.0,99.5,False,17,,7367,
